UF,codigo_municipio,municipio,baixo_peso,eutrofico,sobrepeso,obesidade_G_1,obesidade_G_2,obesidade_G_3,magreza_acentuada,magreza,obesidade,obesidade_grave,total,SEXO,ANO,fase_vida
GO,520360,BRAZABRANTES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520380,BRITANIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520390,BURITI ALEGRE,0,2,0,1,1,0,0,0,0,0,4,Masc,2008,adulto
GO,520393,BURITI DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520396,BURITINOPOLIS,1,11,1,0,0,0,0,0,0,0,13,Masc,2008,adulto
GO,520400,CABECEIRAS,1,0,1,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,520410,CACHOEIRA ALTA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520420,CACHOEIRA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520425,CACHOEIRA DOURADA,4,26,16,3,0,0,0,0,0,0,49,Masc,2008,adulto
GO,520430,CACU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520440,CAIAPONIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520450,CALDAS NOVAS,0,14,17,3,3,0,0,0,0,0,37,Masc,2008,adulto
GO,520455,CALDAZINHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520460,CAMPESTRE DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520465,CAMPINACU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520470,CAMPINORTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520480,CAMPO ALEGRE DE GOIAS,0,1,1,1,0,0,0,0,0,0,3,Masc,2008,adulto
GO,520485,CAMPO LIMPO DE GOIAS,0,1,2,1,0,0,0,0,0,0,4,Masc,2008,adulto
GO,520490,CAMPOS BELOS,17,148,63,17,3,0,0,0,0,0,248,Masc,2008,adulto
GO,520495,CAMPOS VERDES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520500,CARMO DO RIO VERDE,0,10,8,0,0,0,0,0,0,0,18,Masc,2008,adulto
GO,520505,CASTELANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520510,CATALAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520520,CATURAI,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520530,CAVALCANTE,1,46,17,2,0,0,0,0,0,0,66,Masc,2008,adulto
GO,520540,CERES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520545,CEZARINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520547,CHAPADAO DO CEU,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520549,CIDADE OCIDENTAL,0,4,2,0,0,0,0,0,0,0,6,Masc,2008,adulto
GO,520551,COCALZINHO DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520552,COLINAS DO SUL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520570,CORREGO DO OURO,0,3,2,3,0,0,0,0,0,0,8,Masc,2008,adulto
GO,520580,CORUMBA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520590,CORUMBAIBA,0,3,3,0,0,0,0,0,0,0,6,Masc,2008,adulto
GO,520620,CRISTALINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520630,CRISTIANOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520640,CRIXAS,0,3,3,1,2,0,0,0,0,0,9,Masc,2008,adulto
GO,520650,CROMINIA,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520660,CUMARI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520670,DAMIANOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520680,DAMOLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520690,DAVINOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520710,DIORAMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520830,DIVINOPOLIS DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520725,DOVERLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520735,EDEALINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520740,EDEIA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520750,ESTRELA DO NORTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520753,FAINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520760,FAZENDA NOVA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520780,FIRMINOPOLIS,0,1,3,1,0,0,0,0,0,0,5,Masc,2008,adulto
GO,520790,FLORES DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520800,FORMOSA,1,33,15,7,2,0,0,0,0,0,58,Masc,2008,adulto
GO,520810,FORMOSO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520815,GAMELEIRA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520840,GOIANAPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520850,GOIANDIRA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520860,GOIANESIA,2,17,7,2,0,0,0,0,0,0,28,Masc,2008,adulto
GO,520870,GOIANIA,10,142,91,44,16,5,0,0,0,0,308,Masc,2008,adulto
GO,520880,GOIANIRA,0,5,0,0,0,0,0,0,0,0,5,Masc,2008,adulto
GO,520890,GOIAS,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520910,GOIATUBA,0,0,1,1,0,0,0,0,0,0,2,Masc,2008,adulto
GO,520915,GOUVELANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520920,GUAPO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520929,GUARAITA,0,0,0,0,1,0,0,0,0,0,1,Masc,2008,adulto
GO,520940,GUARANI DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520945,GUARINOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520960,HEITORAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520970,HIDROLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520980,HIDROLINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,520990,IACIARA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,520993,INACIOLANDIA,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,520995,INDIARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521000,INHUMAS,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521010,IPAMERI,0,8,1,0,1,0,0,0,0,0,10,Masc,2008,adulto
GO,521015,IPIRANGA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521020,IPORA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521030,ISRAELANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521040,ITABERAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521056,ITAGUARI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521060,ITAGUARU,11,305,171,27,7,2,0,0,0,0,523,Masc,2008,adulto
GO,521080,ITAJA,2,12,7,3,0,0,0,0,0,0,24,Masc,2008,adulto
GO,521090,ITAPACI,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521100,ITAPIRAPUA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521120,ITAPURANGA,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521130,ITARUMA,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521140,ITAUCU,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521150,ITUMBIARA,0,15,5,5,0,1,0,0,0,0,26,Masc,2008,adulto
GO,521160,IVOLANDIA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521170,JANDAIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521180,JARAGUA,9,219,119,28,7,2,0,0,0,0,384,Masc,2008,adulto
GO,521190,JATAI,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521200,JAUPACI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521205,JESUPOLIS,0,8,4,0,0,0,0,0,0,0,12,Masc,2008,adulto
GO,521210,JOVIANIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521220,JUSSARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521225,LAGOA SANTA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521230,LEOPOLDO DE BULHOES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521250,LUZIANIA,0,4,3,0,0,0,0,0,0,0,7,Masc,2008,adulto
GO,521260,MAIRIPOTABA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521270,MAMBAI,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521280,MARA ROSA,0,3,0,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521290,MARZAGAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521295,MATRINCHA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521300,MAURILANDIA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521305,MIMOSO DE GOIAS,0,0,0,1,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521308,MINACU,1,25,19,2,0,0,0,0,0,0,47,Masc,2008,adulto
GO,521310,MINEIROS,1,0,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521340,MOIPORA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521350,MONTE ALEGRE DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521370,MONTES CLAROS DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521375,MONTIVIDIU,0,8,7,2,1,0,0,0,0,0,18,Masc,2008,adulto
GO,521377,MONTIVIDIU DO NORTE,0,8,8,3,0,0,0,0,0,0,19,Masc,2008,adulto
GO,521380,MORRINHOS,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521385,MORRO AGUDO DE GOIAS,0,1,1,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521390,MOSSAMEDES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521400,MOZARLANDIA,0,5,2,0,0,1,0,0,0,0,8,Masc,2008,adulto
GO,521405,MUNDO NOVO,1,2,3,0,2,0,0,0,0,0,8,Masc,2008,adulto
GO,521410,MUTUNOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521440,NAZARIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521450,NEROPOLIS,0,2,1,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521460,NIQUELANDIA,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521470,NOVA AMERICA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521480,NOVA AURORA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521483,NOVA CRIXAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521486,NOVA GLORIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521487,NOVA IGUACU DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521490,NOVA ROMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521500,NOVA VENEZA,1,13,9,3,0,0,0,0,0,0,26,Masc,2008,adulto
GO,521520,NOVO BRASIL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521523,NOVO GAMA,0,24,14,6,1,0,0,0,0,0,45,Masc,2008,adulto
GO,521525,NOVO PLANALTO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521530,ORIZONA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521540,OURO VERDE DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521550,OUVIDOR,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521560,PADRE BERNARDO,0,1,2,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521565,PALESTINA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521570,PALMEIRAS DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521580,PALMELO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521590,PALMINOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521600,PANAMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521630,PARANAIGUARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521640,PARAUNA,0,0,0,0,1,0,0,0,0,0,1,Masc,2008,adulto
GO,521645,PEROLANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521680,PETROLINA DE GOIAS,0,3,0,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521690,PILAR DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521710,PIRACANJUBA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521720,PIRANHAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521730,PIRENOPOLIS,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521740,PIRES DO RIO,0,0,0,1,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521760,PLANALTINA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521770,PONTALINA,2,6,12,4,1,0,0,0,0,0,25,Masc,2008,adulto
GO,521800,PORANGATU,0,0,0,0,1,0,0,0,0,0,1,Masc,2008,adulto
GO,521805,PORTEIRAO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521810,PORTELANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521830,POSSE,2,25,9,1,0,1,0,0,0,0,38,Masc,2008,adulto
GO,521839,PROFESSOR JAMIL,0,1,1,1,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521850,QUIRINOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521860,RIALMA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521870,RIANAPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521878,RIO QUENTE,0,3,2,1,0,0,0,0,0,0,6,Masc,2008,adulto
GO,521880,RIO VERDE,0,10,3,1,0,0,0,0,0,0,14,Masc,2008,adulto
GO,521890,RUBIATABA,0,21,9,1,0,0,0,0,0,0,31,Masc,2008,adulto
GO,521900,SANCLERLANDIA,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,521910,SANTA BARBARA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521920,SANTA CRUZ DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521925,SANTA FE DE GOIAS,0,0,0,1,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521930,SANTA HELENA DE GOIAS,5,127,121,49,16,3,0,0,0,0,321,Masc,2008,adulto
GO,521935,SANTA ISABEL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521940,SANTA RITA DO ARAGUAIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521945,SANTA RITA DO NOVO DESTINO,0,2,1,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,521950,SANTA ROSA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521960,SANTA TEREZA DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521970,SANTA TEREZINHA DE GOIAS,3,73,36,11,2,0,0,0,0,0,125,Masc,2008,adulto
GO,521971,SANTO ANTONIO DA BARRA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521973,SANTO ANTONIO DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,521975,SANTO ANTONIO DO DESCOBERTO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,521980,SAO DOMINGOS,3,83,26,5,0,0,0,0,0,0,117,Masc,2008,adulto
GO,521990,SAO FRANCISCO DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522000,SAO JOAO D'ALIANCA,0,8,0,2,0,0,0,0,0,0,10,Masc,2008,adulto
GO,522005,SAO JOAO DA PARAUNA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522010,SAO LUIS DE MONTES BELOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522015,SAO LUIZ DO NORTE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522020,SAO MIGUEL DO ARAGUAIA,2,19,10,3,0,0,0,0,0,0,34,Masc,2008,adulto
GO,522026,SAO MIGUEL DO PASSA QUATRO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,522028,SAO PATRICIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522040,SAO SIMAO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,522045,SENADOR CANEDO,0,1,1,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,522050,SERRANOPOLIS,0,1,2,0,0,0,0,0,0,0,3,Masc,2008,adulto
GO,522060,SILVANIA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,522068,SIMOLANDIA,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,522070,SITIO D'ABADIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522100,TAQUARAL DE GOIAS,0,0,0,0,1,0,0,0,0,0,1,Masc,2008,adulto
GO,522108,TERESINA DE GOIAS,2,9,6,0,0,0,0,0,0,0,17,Masc,2008,adulto
GO,522119,TEREZOPOLIS DE GOIAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522130,TRES RANCHOS,0,0,1,0,1,0,0,0,0,0,2,Masc,2008,adulto
GO,522140,TRINDADE,0,2,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
GO,522145,TROMBAS,1,0,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
GO,522150,TURVANIA,0,3,2,1,0,0,0,0,0,0,6,Masc,2008,adulto
GO,522155,TURVELANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522157,UIRAPURU,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522160,URUACU,12,154,93,25,2,1,0,0,0,0,287,Masc,2008,adulto
GO,522170,URUANA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522180,URUTAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522185,VALPARAISO DE GOIAS,0,3,2,1,0,0,0,0,0,0,6,Masc,2008,adulto
GO,522190,VARJAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522200,VIANOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522205,VICENTINOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
GO,522220,VILA BOA,0,3,1,0,0,0,0,0,0,0,4,Masc,2008,adulto
GO,522230,VILA PROPICIO,0,1,0,0,0,0,0,0,0,0,1,Masc,2008,adulto
MS,500020,AGUA CLARA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500025,ALCINOPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500060,AMAMBAI,1,1,0,1,0,1,0,0,0,0,4,Masc,2008,adulto
MS,500070,ANASTACIO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500080,ANAURILANDIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500085,ANGELICA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500090,ANTONIO JOAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500100,APARECIDA DO TABOADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500110,AQUIDAUANA,0,6,7,1,2,1,0,0,0,0,17,Masc,2008,adulto
MS,500124,ARAL MOREIRA,0,2,1,1,0,0,0,0,0,0,4,Masc,2008,adulto
MS,500150,BANDEIRANTES,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500190,BATAGUASSU,0,3,2,1,0,0,0,0,0,0,6,Masc,2008,adulto
MS,500200,BATAYPORA,1,36,34,8,1,0,0,0,0,0,80,Masc,2008,adulto
MS,500210,BELA VISTA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500215,BODOQUENA,0,11,7,0,1,0,0,0,0,0,19,Masc,2008,adulto
MS,500220,BONITO,0,7,5,1,0,0,0,0,0,0,13,Masc,2008,adulto
MS,500230,BRASILANDIA,0,1,1,0,0,0,0,0,0,0,2,Masc,2008,adulto
MS,500240,CAARAPO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500260,CAMAPUA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500270,CAMPO GRANDE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500280,CARACOL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500290,CASSILANDIA,0,0,0,0,1,0,0,0,0,0,1,Masc,2008,adulto
MS,500295,CHAPADAO DO SUL,3,33,32,19,8,1,0,0,0,0,96,Masc,2008,adulto
MS,500310,CORGUINHO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500315,CORONEL SAPUCAIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500320,CORUMBA,0,2,5,1,0,0,0,0,0,0,8,Masc,2008,adulto
MS,500325,COSTA RICA,4,42,40,32,10,3,0,0,0,0,131,Masc,2008,adulto
MS,500330,COXIM,0,16,13,7,5,0,0,0,0,0,41,Masc,2008,adulto
MS,500345,DEODAPOLIS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500348,DOIS IRMAOS DO BURITI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500350,DOURADINA,0,1,5,2,0,0,0,0,0,0,8,Masc,2008,adulto
MS,500370,DOURADOS,5,150,116,40,11,4,0,0,0,0,326,Masc,2008,adulto
MS,500375,ELDORADO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500380,FATIMA DO SUL,3,57,68,17,5,2,0,0,0,0,152,Masc,2008,adulto
MS,500390,FIGUEIRAO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500400,GLORIA DE DOURADOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500410,GUIA LOPES DA LAGUNA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500430,IGUATEMI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500440,INOCENCIA,0,3,0,3,0,1,0,0,0,0,7,Masc,2008,adulto
MS,500450,ITAPORA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500460,ITAQUIRAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500470,IVINHEMA,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
MS,500480,JAPORA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500490,JARAGUARI,0,1,1,0,0,0,0,0,0,0,2,Masc,2008,adulto
MS,500500,JARDIM,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500510,JATEI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500515,JUTI,0,5,4,0,0,1,0,0,0,0,10,Masc,2008,adulto
MS,500520,LADARIO,1,1,0,0,0,0,0,0,0,0,2,Masc,2008,adulto
MS,500525,LAGUNA CARAPA,0,6,2,1,0,0,0,0,0,0,9,Masc,2008,adulto
MS,500540,MARACAJU,0,0,2,1,1,0,0,0,0,0,4,Masc,2008,adulto
MS,500560,MIRANDA,2,30,35,10,0,0,0,0,0,0,77,Masc,2008,adulto
MS,500568,MUNDO NOVO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500570,NAVIRAI,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500580,NIOAQUE,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500600,NOVA ALVORADA DO SUL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500620,NOVA ANDRADINA,4,10,10,2,0,1,0,0,0,0,27,Masc,2008,adulto
MS,500625,NOVO HORIZONTE DO SUL,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500627,PARAISO DAS AGUAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500630,PARANAIBA,0,0,0,0,0,1,0,0,0,0,1,Masc,2008,adulto
MS,500635,PARANHOS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500640,PEDRO GOMES,0,3,2,1,0,0,0,0,0,0,6,Masc,2008,adulto
MS,500660,PONTA PORA,2,51,23,3,1,0,0,0,0,0,80,Masc,2008,adulto
MS,500690,PORTO MURTINHO,0,0,0,2,0,0,0,0,0,0,2,Masc,2008,adulto
MS,500710,RIBAS DO RIO PARDO,1,1,3,1,0,0,0,0,0,0,6,Masc,2008,adulto
MS,500720,RIO BRILHANTE,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
MS,500730,RIO NEGRO,0,0,2,0,0,0,0,0,0,0,2,Masc,2008,adulto
MS,500740,RIO VERDE DE MATO GROSSO,0,0,1,0,0,0,0,0,0,0,1,Masc,2008,adulto
MS,500750,ROCHEDO,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500755,SANTA RITA DO PARDO,10,134,107,34,13,3,0,0,0,0,301,Masc,2008,adulto
MS,500769,SAO GABRIEL DO OESTE,4,38,28,15,7,1,0,0,0,0,93,Masc,2008,adulto
MS,500780,SELVIRIA,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
MS,500770,SETE QUEDAS,0,0,0,0,0,0,0,0,0,0,0,Masc,2008,adulto
